exog_variables,model_order,arima_p,arima_d,arima_q,aic,bic,rmse,mae
"tmean_lag4, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(3,0,2)",3,0,2,28.79872870308794,38.06979336996531,0.4410213836994816,0.39307915314098185
"ppt_lag3, tmean_lag3, tmean_lag5","ARIMAX(0,0,0)",0,0,0,14.846251431884006,18.709195043082914,0.44121122826685827,0.4141427561083364
"ppt_lag3, tmean_lag4, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(2,0,1)",2,0,1,37.33771197400933,45.06359919640714,0.44128983301192937,0.38050103779450684
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag3, tmean_lag5","ARIMAX(0,0,0)",0,0,0,12.151227433042633,17.559348488721103,0.44264722848577576,0.4100359997795695
"tmean_lag4, ppt_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.68077385405306,22.316306187491747,0.4434677648135665,0.4126188893001683
"ppt_lag3, tmean_lag4, tmean_lag3, ppt_lag4","ARIMAX(0,0,0)",0,0,0,16.0518115001788,20.68734383361749,0.44586867843025124,0.4348626413277539
"ppt_lag2, tmean_lag3, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,19.35541246769438,24.76353352337285,0.44625303370041364,0.3980500634621351
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5","ARIMAX(0,0,0)",0,0,0,10.285720180519169,14.921252513957855,0.4483307406638329,0.4089986962732257
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag2","ARIMAX(0,0,0)",0,0,0,10.67205364210659,15.307585975545276,0.4487645305931464,0.39925066228791506
"ppt_lag2, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,15.057086380023737,18.92002999122264,0.4492089678358318,0.4043405631470893
"ppt_lag2, tmean_lag3, ppt_lag5","ARIMAX(0,0,1)",0,0,1,14.061024195667542,18.69655652910623,0.44937503546597485,0.4134328289176503
"ppt_lag3, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,21.082433496604956,26.49055455228342,0.4509023958413282,0.3750987692206573
"ppt_lag2, tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,1)",0,0,1,15.846424385309914,21.25454544098838,0.45109682192578887,0.41450654046138347
"ppt_lag3, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,14.735793527916233,18.598737139115137,0.45116065973652986,0.41643561664069706
"ppt_lag4, ppt_lag5","ARIMAX(0,0,1)",0,0,1,11.86641386977824,15.729357480977146,0.45154060045297495,0.4133122363836934
"ppt_lag3, tmean_lag3, tmean_lag2","ARIMAX(0,0,0)",0,0,0,14.774471641448416,18.637415252647322,0.45210503816865244,0.4081846823732098
"ppt_lag3, tmean_lag3, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.875879751265867,23.284000806944334,0.45235634575294686,0.397309024790224
"tmean_lag4, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.58983386502659,23.225366198465274,0.45263865548933746,0.438659715450076
"ppt_lag3, ppt_lag2, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(2,0,0)",2,0,0,24.67204892681944,32.39793614921725,0.453589325682655,0.39529680066442063
"ppt_lag2, tmean_lag3, ppt_lag4","ARIMAX(0,0,1)",0,0,1,13.806235435229864,18.44176776866855,0.4547322912137158,0.41831456465614636
"ppt_lag3, tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag4","ARIMAX(1,0,1)",1,0,1,37.69133772392845,43.872047501846694,0.45501144547160416,0.34697125759328395
"tmean_lag4, ppt_lag2, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.499665945364143,22.135198278802825,0.455681288642826,0.4055528750607684
"ppt_lag3, tmean_lag2","ARIMAX(0,0,0)",0,0,0,13.092112576421513,16.182467465380636,0.45606408656146574,0.4215194843921366
"ppt_lag2, tmean_lag5, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,17.046909937692497,21.68244227113118,0.4568819694880762,0.41273139501609357
"tmean_lag3, ppt_lag4","ARIMAX(0,0,1)",0,0,1,11.863827767593687,15.726771378792593,0.45826948590241995,0.4216137528910733
"ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.991425176778787,24.399546232457254,0.45827363981507624,0.4144621300892286
"tmean_lag4, tmean_lag2","ARIMAX(0,0,1)",0,0,1,11.838782501033752,15.701726112232656,0.45832070397640545,0.38705321258428027
"ppt_lag3, ppt_lag2, tmean_lag3, ppt_lag5","ARIMAX(0,0,0)",0,0,0,13.661310287851968,18.296842621290654,0.45845452771354006,0.3812679708376785
"tmean_lag4, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,16.526433015180316,20.38937662637922,0.458539071589342,0.44792008987408716
"ppt_lag3, tmean_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,1)",0,0,1,13.36064765717048,18.768768712848946,0.45915845428317875,0.42341593930439325
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag3","ARIMAX(0,0,0)",0,0,0,10.713783360257231,15.349315693695917,0.4600268594336965,0.4330369285967284
"ppt_lag2, tmean_lag5, tmean_lag2, ppt_lag5","ARIMAX(0,0,0)",0,0,0,16.984500092558264,21.62003242599695,0.46038240595000623,0.416935198880112
"tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,19.270133209608343,23.90566554304703,0.46041622508829666,0.4335798106484421
"tmean_lag3, tmean_lag5, tmean_lag2, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,21.267784190414634,26.6759052460931,0.46083275735143114,0.43162164883735654
"ppt_lag3, tmean_lag4, tmean_lag3, tmean_lag5, ppt_lag4","ARIMAX(0,0,0)",0,0,0,17.661129907809904,23.069250963488372,0.46289439792116355,0.44922892684598903
"tmean_lag4, tmean_lag3, ppt_lag5","ARIMAX(0,0,0)",0,0,0,16.4961780869864,20.359121698185305,0.46311295961257226,0.46017540383828237
"ppt_lag3, tmean_lag4, ppt_lag2, tmean_lag5","ARIMAX(2,0,3)",2,0,3,24.285781752723548,32.78425769736114,0.46379943175183674,0.3732533133342528
"ppt_lag2, tmean_lag3, tmean_lag5, ppt_lag5","ARIMAX(0,0,0)",0,0,0,16.88686248768294,21.522394821121622,0.46432679277903516,0.42627687013329485
"tmean_lag3, ppt_lag4, ppt_lag5","ARIMAX(0,0,0)",0,0,0,18.485535681869706,22.34847929306861,0.4657382045221904,0.4182813673393122
